Country,Age,YearsCode,Employment,OrgSize,Apache Kafka,Apache Flink,Apache Spark,Apache Storm,Apache Pulsar,Amazon Kinesis,Google Cloud Pub/Sub,Azure Stream Analytics,RabbitMQ,Redis,Apache NiFi,Apache Beam,Confluent Cloud,AWS MSK,Google Dataflow,Apache Samza,Amazon MSK,Azure Event Hubs,AWS Lambda,ExperienceLevel,CountryGroup
United States of America,35-44 years old,21.0,Not employed,Not specified,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Brazil,45-54 years old,10.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Brazil
Australia,45-54 years old,40.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Australia
Brazil,45-54 years old,17.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Brazil
United States of America,45-54 years old,25.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Australia,55-64 years old,40.0,Employed,Less than 20 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Australia
Ireland,45-54 years old,30.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Not specified,18-24 years old,,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Not specified,25-34 years old,,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
United States of America,35-44 years old,26.0,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Australia,35-44 years old,20.0,Employed,500 to 999 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Australia
United States of America,25-34 years old,9.0,Student,"10,000 or more employees",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
United States of America,45-54 years old,5.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Mid (3-6 years),United States of America
Turkey,35-44 years old,15.0,"Independent contractor, freelancer, or self-employed",Not specified,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Brazil,35-44 years old,27.0,Employed,I don’t know,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Brazil
Indonesia,35-44 years old,18.0,"Independent contractor, freelancer, or self-employed",Not specified,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Australia,45-54 years old,32.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Australia
Australia,35-44 years old,20.0,Employed,Less than 20 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Australia
United States of America,45-54 years old,30.0,Employed,500 to 999 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
France,18-24 years old,9.0,Employed,500 to 999 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),France
Not specified,25-34 years old,,"Independent contractor, freelancer, or self-employed",Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Australia,35-44 years old,35.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Australia
Australia,35-44 years old,22.0,"Independent contractor, freelancer, or self-employed",Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Australia
Not specified,18-24 years old,,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
"Venezuela, Bolivarian Republic of...",45-54 years old,40.0,Employed,Less than 20 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Ukraine,45-54 years old,28.0,"Independent contractor, freelancer, or self-employed","1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Ukraine
Not specified,18-24 years old,,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Bangladesh,35-44 years old,12.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
United States of America,55-64 years old,40.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
United States of America,45-54 years old,12.0,Not employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Not specified,18-24 years old,,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
India,18-24 years old,,Not employed,"Just me - I am a freelancer, sole proprietor, etc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,India
United States of America,45-54 years old,24.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Philippines,18-24 years old,6.0,Not employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid (3-6 years),Other
Canada,45-54 years old,30.0,"Independent contractor, freelancer, or self-employed",Less than 20 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Canada
United States of America,35-44 years old,20.0,Employed,500 to 999 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Argentina,45-54 years old,40.0,"Independent contractor, freelancer, or self-employed",Not specified,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Brazil,18-24 years old,11.0,Employed,"5,000 to 9,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Brazil
Austria,35-44 years old,12.0,Not employed,Less than 20 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
New Zealand,45-54 years old,26.0,"Independent contractor, freelancer, or self-employed",Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Not specified,18-24 years old,,Student,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
China,25-34 years old,,Employed,I don’t know,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not specified,Other
India,18-24 years old,5.0,Student,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid (3-6 years),India
United States of America,18-24 years old,15.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Not specified,18-24 years old,,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
United States of America,35-44 years old,28.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Hong Kong (S.A.R.),18-24 years old,9.0,Student,Less than 20 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
United States of America,18-24 years old,11.0,Student,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Not specified,35-44 years old,,Not employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Germany,25-34 years old,13.0,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Germany
Not specified,18-24 years old,,Student,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
United States of America,35-44 years old,21.0,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Bolivia,25-34 years old,9.0,"Independent contractor, freelancer, or self-employed",Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
United States of America,25-34 years old,7.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
United States of America,55-64 years old,42.0,"Independent contractor, freelancer, or self-employed",Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Not specified,18-24 years old,,Student,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
China,18-24 years old,10.0,Student,I don’t know,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Not specified,25-34 years old,5.0,Not employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid (3-6 years),Not specified
Slovakia,45-54 years old,20.0,"Independent contractor, freelancer, or self-employed",Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Mexico,25-34 years old,4.0,Student,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid (3-6 years),Other
Australia,35-44 years old,30.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Australia
United States of America,25-34 years old,17.0,Not employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
United States of America,25-34 years old,19.0,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
United Kingdom of Great Britain and Northern Ireland,35-44 years old,15.0,Employed,500 to 999 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),United Kingdom of Great Britain and Northern Ireland
Not specified,35-44 years old,18.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
Australia,55-64 years old,48.0,"Independent contractor, freelancer, or self-employed",Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Australia
United States of America,35-44 years old,24.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
United States of America,45-54 years old,30.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
United States of America,25-34 years old,10.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
India,25-34 years old,13.0,Employed,Less than 20 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),India
Not specified,25-34 years old,17.0,"Independent contractor, freelancer, or self-employed",Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
United States of America,35-44 years old,20.0,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Not specified,55-64 years old,,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Not specified,35-44 years old,24.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
Germany,35-44 years old,20.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Germany
Philippines,35-44 years old,10.0,Employed,Less than 20 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Brazil,35-44 years old,27.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Brazil
Australia,45-54 years old,25.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Australia
Australia,55-64 years old,45.0,Not employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Australia
Serbia,25-34 years old,11.0,Not employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Not specified,35-44 years old,20.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
Argentina,55-64 years old,30.0,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Not specified,25-34 years old,,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Hong Kong (S.A.R.),25-34 years old,15.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Not specified,Prefer not to say,6.0,Not employed,"Just me - I am a freelancer, sole proprietor, etc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid (3-6 years),Not specified
United States of America,35-44 years old,26.0,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
United States of America,65 years or older,54.0,Retired,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Denmark,18-24 years old,8.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Iceland,18-24 years old,14.0,Employed,Less than 20 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Brazil,45-54 years old,3.0,"Independent contractor, freelancer, or self-employed",Less than 20 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid (3-6 years),Brazil
Turkey,25-34 years old,9.0,Student,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
China,45-54 years old,20.0,Employed,500 to 999 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Not specified,55-64 years old,40.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
Australia,25-34 years old,14.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Australia
United States of America,18-24 years old,10.0,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Canada,18-24 years old,3.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid (3-6 years),Canada
Not specified,Prefer not to say,,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Turkey,35-44 years old,20.0,"Independent contractor, freelancer, or self-employed",Less than 20 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Poland,35-44 years old,24.0,Employed,Less than 20 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Poland
India,25-34 years old,17.0,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),India
China,35-44 years old,20.0,Employed,500 to 999 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Not specified,25-34 years old,,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Singapore,35-44 years old,34.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Brazil,25-34 years old,6.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid (3-6 years),Brazil
Not specified,35-44 years old,,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Dominican Republic,25-34 years old,11.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
United States of America,18-24 years old,7.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Australia,55-64 years old,45.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Australia
Germany,35-44 years old,13.0,Employed,500 to 999 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Germany
Not specified,18-24 years old,1.0,Student,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Junior (0-2 years),Not specified
United States of America,35-44 years old,23.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Canada,35-44 years old,16.0,Employed,500 to 999 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Canada
United States of America,18-24 years old,13.0,Student,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Spain,45-54 years old,4.0,"Independent contractor, freelancer, or self-employed","Just me - I am a freelancer, sole proprietor, etc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid (3-6 years),Spain
United States of America,Prefer not to say,3.0,I prefer not to say,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid (3-6 years),United States of America
Japan,35-44 years old,25.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Spain,25-34 years old,23.0,Employed,Less than 20 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Spain
Not specified,25-34 years old,12.0,Not employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
Not specified,18-24 years old,,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Not specified,25-34 years old,,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Czech Republic,35-44 years old,30.0,"Independent contractor, freelancer, or self-employed",Less than 20 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
United States of America,25-34 years old,8.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
United States of America,25-34 years old,11.0,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Not specified,Prefer not to say,27.0,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
United States of America,25-34 years old,8.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Australia,65 years or older,30.0,"Independent contractor, freelancer, or self-employed",Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Australia
India,35-44 years old,19.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),India
Not specified,35-44 years old,,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Australia,25-34 years old,8.0,Employed,Less than 20 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Australia
Not specified,25-34 years old,14.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
Not specified,25-34 years old,11.0,Not employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
Australia,35-44 years old,31.0,Employed,Less than 20 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Australia
Indonesia,25-34 years old,9.0,Employed,Less than 20 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Mexico,35-44 years old,25.0,"Independent contractor, freelancer, or self-employed",Less than 20 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
United States of America,18-24 years old,10.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
United States of America,35-44 years old,20.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
China,25-34 years old,9.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Not specified,Prefer not to say,,Student,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Colombia,18-24 years old,2.0,Student,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Junior (0-2 years),Other
United States of America,18-24 years old,10.0,Employed,500 to 999 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Not specified,25-34 years old,,Employed,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Not specified
Brazil,35-44 years old,20.0,"Independent contractor, freelancer, or self-employed",Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Brazil
Brazil,25-34 years old,10.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Brazil
Singapore,25-34 years old,12.0,Employed,Less than 20 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
United States of America,45-54 years old,43.0,Employed,"10,000 or more employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Nigeria,18-24 years old,,Student,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not specified,Other
United States of America,35-44 years old,30.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
United States of America,45-54 years old,38.0,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),United States of America
Japan,25-34 years old,10.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Other
Nigeria,18-24 years old,1.0,Employed,"Just me - I am a freelancer, sole proprietor, etc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Junior (0-2 years),Other
Canada,45-54 years old,29.0,Employed,100 to 499 employees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Canada
India,25-34 years old,8.0,Employed,20 to 99 employees,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Senior (7+ years),India
India,18-24 years old,2.0,Student,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Junior (0-2 years),India
Not specified,25-34 years old,7.0,Employed,"1,000 to 4,999 employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior (7+ years),Not specified
